listing_id,title,price,area,bedrooms,bathrooms,location,purpose,down_payment,dp_ratio,price_note,rental_frequency,is_negotiable,is_verified,is_hot,has_payment_plan,is_off_plan,is_ready,badge_names,agency_name
87997,Spacious Apartment in Rami Towers,166000.0,225,3,2.0,"Rami Towers, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Million House Real Estate Company
79948,Modern 1-Bedroom Apartment in Sky Towers,83000.0,100,1,1.0,"Sky Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Kryar Company Real Estate
74043,House (242m²),252500.0,242,4,4.0,"Aram Village 2, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Kryar Company Real Estate
87999,Internal View Apartment,58500.0,80,0,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Million House Real Estate Company
88023,Modern 2 Bedroom Apartment for Rent,650.0,170,2,2.0,"Rami Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,"new_price, ready",MIRAN Real Estate
87974,Modern apartment with great views,500.0,97,1,1.0,"Boulevard, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Golden Properties Company
87985,House Opposite Garden,134000.0,126,4,3.0,"Hawlery Nwe, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,1,0,off_plan,Prop House Real Estate Company
88789,Modern Studio Apartment in Rami Towers,59500.0,80,0,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Haji Yassin Real Estate Company
75192,Furnished Apartment For Rent,500.0,63,0,1.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Kryar Company Real Estate
87996,External View Apartment,166000.0,225,3,2.0,"Rami Towers, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Million House Real Estate Company
88003,Furnished Apartment For Rent,450.0,87,1,1.0,"MRF Quattro Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Adam Real Estate
87105,VIP House,260000.0,240,4,5.0,"Diplomati Safiran, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Mardy Shaqlawa Real Estate Company
87981,House (225m²),129000.0,225,4,3.0,"Hay Dhubat, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,"ready, video",Malu Mulk Real Estate Company
87356,External View Apartment,92000.0,115,1,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Upland Real Estate Company
87075,Furnished Apartment For Rent,700.0,89,1,1.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Kryar Company Real Estate
87982,Studio Apartment,59000.0,80,0,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Upland Real Estate Company
72981,Cozy 2 Bedroom Apartment in Alaska Towers,128860.0,167,2,2.0,"Alaska Towers, Erbil",For Sale,13300.0,0.103,(Down payment),,0,0,0,0,1,0,"installment, off_plan, video",Alaska Towers Project
73193,New Apartment,500.0,97,1,1.0,"Boulevard, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Kryar Company Real Estate
84778,Cozy Apartment with Special Offers,43000.0,65,1,1.0,"Atlantic City, Erbil",For Sale,6000.0,0.14,(Down payment),,0,0,0,0,1,0,"verified, first_owner, off_plan",The Atlantic
87972,Modern Studio Apartment in Boulevard,400.0,73,0,1.0,"Boulevard, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Golden Properties Company
87979,Corner Residential Plot,175000.0,200,0,,"Hawlery Nwe, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,0,,Haji Aziz Real Estate
87978,Charming Apartment with Terrace,650.0,97,1,2.0,"Boulevard, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Adam Real Estate
87977,Square House,112500.0,100,4,2.0,"Hawlery Nwe, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,"ready, video",Omer Faqe Real Estate
87975,"Investment Opportunity, Large Commercial Property",5226000.0,1742,0,,"60 Meter Street, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Haji Safeen Real Estate Company
87970,Furnished Apartment For Rent,500.0,63,0,1.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Million House Real Estate Company
87968,Spacious Apartment in Park View,1200.0,310,6,5.0,"Park View, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Jamana Real Estate Company
87967,Furnished Apartment For Rent,450.0,80,0,1.0,"Rami Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Upland Real Estate Company
87964,Modern 1BR Apartment in Rami Towers,400.0,95,1,1.0,"Rami Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Upland Real Estate Company
87965,Apartment (2+1),140000.0,160,2,2.0,"Siraj Towers, Erbil",For Sale,28000.0,0.2,(Negotiable + Down payment),,1,0,0,0,1,0,"installment, off_plan",Jamana Real Estate Company
87927,Furnished Apartment For Rent,650.0,127,2,2.0,"Lalav Airport View, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Prop House Real Estate Company
87961,Cozy apartment in Rami Towers,58000.0,70,0,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Dar Erbil Real Estate Company
87959,New House,247500.0,195,4,4.0,"Hiwa City, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Shyaka Alafandy Real Estate Company
87960,Studio Apartment,61000.0,80,0,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Dar Erbil Real Estate Company
87958,Luxurious Apartment in Prime Location,121000.0,131,1,1.0,"Empire Square, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Divine Real Estate Company
87957,Cozy apartment in Erbil for rent,500.0,97,1,1.0,"Boulevard, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Al Kharita Real Estate Company
87750,Modern 2-Bedroom Apartment in Erbil,700.0,160,2,2.0,"Rami Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Jamana Real Estate Company
87842,Modern Furnished Apartment in Eskan Towers,350.0,70,1,1.0,"Eskan Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Baghy Shaqlawa Real Estate Company - Erbil
87956,Spacious Apartment with Stunning Views,400.0,127,2,2.0,"Lalav Airport View, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,MIRAN Real Estate
87955,Furnished Apartment For Rent,500.0,81,1,1.0,"Bakhtyary Twin Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Dar Erbil Real Estate Company
87954,Large Farm with Houses and Garden,12000.0,45000,0,,"Kore, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,"ready, video",Baghy Shaqlawa Real Estate Company - Erbil
72980,Cozy Apartment for Sale,77500.0,101,1,1.0,"Alaska Towers, Erbil",For Sale,12300.0,0.159,(Down payment),,0,0,0,0,1,0,"installment, off_plan, video",Alaska Towers Project
86896,Studio apartment in Rami Towers,58500.0,80,0,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,"new_price, ready",Upland Real Estate Company
87917,Two Floor House,95000.0,125,3,3.0,"Simy Khatwnawa, Erbil",For Sale,95000.0,1.0,(Down payment),,0,0,0,0,0,1,ready,Upland Real Estate Company
84769,Furnished 2BR Apartment in Lalav City View,75000.0,135,2,2.0,"Lalav City View, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Al Kharita Real Estate Company
87953,Spacious House in Aram Village,900.0,240,5,4.0,"Aram village, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Divine Real Estate Company
86910,Luxury Two-Bedroom Apartment in Rami Towers,128500.0,170,2,2.0,"Rami Towers, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,"new_price, ready",Upland Real Estate Company
87951,Studio Apartment,350.0,80,0,1.0,"Rami Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Lata Domus
87950,"Cozy apartment in Erbil, Empire Pearl Towers",400.0,95,1,1.0,"Empire Pearl Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Newan Real Estate Company
87938,House in Cash,75000.0,125,4,3.0,"5 Hasarok, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,"ready, video",Omer Faqe Real Estate
87949,Cozy one-bed apartment on 18th floor,400.0,73,0,1.0,"Boulevard, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Golden Properties Company
87946,Luxurious Apartment in Cavalli Tower,122300.0,108,1,2.0,"Cavalli Tower, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Million House Real Estate Company
87941,Furnished Apartment For Sale,75000.0,102,2,1.0,"Life Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Zahrat AlMadain Company
87923,Apartment (1+1),450.0,99,1,1.0,"Empire Pearl Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Zhirn Real Estate Company
84709,Modern Apartment,47000.0,71,1,1.0,"Atlantic City, Erbil",For Sale,7000.0,0.149,(Down payment),,0,1,0,0,0,0,"verified, installment, first_owner",The Atlantic
86935,Spacious Apartment in Rami Towers,172500.0,225,3,2.0,"Rami Towers, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,"new_price, ready",Upland Real Estate Company
87939,Cozy Two-Bedroom Apartment in Erbil,500.0,116,2,1.0,"Life Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Zahrat AlMadain Company
87937,Commercial Building (461m²),480000.0,461,0,,"Zhyan, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Omer Faqe Real Estate
87944,Modern apartment for sale in Empire Wings,72000.0,63,0,1.0,"Empire Wings, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Million House Real Estate Company
87832,Spacious Apartment with Stunning Views,256000.0,259,3,3.0,"London Towers, Erbil",For Sale,54000.0,0.211,(Negotiable + Down payment),,1,0,0,0,1,0,off_plan,Jamana Real Estate Company
87943,Studio Apartment,58000.0,70,0,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Dar Erbil Real Estate Company
87945,Internal View Apartment,74000.0,63,0,1.0,"Empire Wings, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Million House Real Estate Company
87940,Modern Apartment in Life Towers,600.0,102,2,1.0,"Life Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Zahrat AlMadain Company
87928,Spacious Apartment with Stunning Views,135000.0,200,3,3.0,"Wow Tower, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Prop House Real Estate Company
87942,Spacious apartment with 2 bedrooms,122000.0,160,2,2.0,"Rami Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Dar Erbil Real Estate Company
87926,Cozy studio apartment in Rami Towers,350.0,80,0,1.0,"Rami Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Prop House Real Estate Company
87933,Cozy Apartment in Rami Towers,600.0,95,1,1.0,"Rami Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Prop House Real Estate Company
87931,Modern Furnished Apartment in Erbil,550.0,90,1,1.0,"Wow Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Prop House Real Estate Company
87921,Two Floor House,74000.0,125,4,3.0,"Farmanbaran, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Bahar Real Estate Company
87920,Apartment (2+1),450.0,108,2,2.0,"Wavey Avenue, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Baghy Khoshnawaty Real Estate co.
87919,One Bedroom Apartment with Great Layout,82000.0,105,1,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Taj Almustaqbal Real Estate Company
87890,Elegant Commercial Building with 25 Units,1220000.0,400,0,,"99 Zanko, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Omer Faqe Real Estate
87918,Modern apartment in Empire Wings,450.0,92,1,1.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Kryar Company Real Estate
87915,Studio Apartment,275.0,46,0,1.0,"Wavey Avenue, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Newan Real Estate Company
87916,Furnished Apartment For Rent,400.0,50,1,1.0,"Life Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Zahrat AlMadain Company
87912,Apartment (2+1),104480.0,130,2,1.0,"Qaiwan Mirador, Erbil",For Sale,18800.0,0.18,(Down payment),,0,0,0,0,1,0,off_plan,Dar Erbil Real Estate Company
87914,Furnished Apartment For Rent,400.0,50,1,1.0,"Life Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Zahrat AlMadain Company
87911,Spacious 3 Bedroom Apartment for Rent,650.0,165,3,2.0,"Ara Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Dar Erbil Real Estate Company
87910,Construction For Sale In Hiwa City,149000.0,184,0,,"Hiwa City, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,1,0,off_plan,Shyaka Alafandy Real Estate Company
87907,Spacious apartment in Vana Towers,170250.0,227,4,4.0,"Vana Towers, Erbil",For Sale,41995.0,0.247,(Down + Second payment),,1,0,0,0,1,0,"installment, off_plan",Sirius Real Estate Company
87906,Modern House with 4 Bedrooms,320000.0,320,4,4.0,"Spanish Village 2, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,1,0,off_plan,Prop House Real Estate Company
87905,Spacious 4 Bedroom Apartment in London Towers,305000.0,315,4,4.0,"London Towers, Erbil",For Sale,76000.0,0.249,(Negotiable + Down payment),,1,0,0,0,1,0,off_plan,Jamana Real Estate Company
87904,Spacious Apartment in London Towers,275000.0,293,4,4.0,"London Towers, Erbil",For Sale,68000.0,0.247,(Negotiable + Down payment),,1,0,0,0,1,0,off_plan,Jamana Real Estate Company
87903,Internal View Apartment,63000.0,90,1,1.0,"Kany Kasa, Erbil",For Sale,0.0,0.0,,,0,0,0,0,1,0,off_plan,Al Irtikaz Real Estate Company
84870,Spacious Office for Rent,400.0,100,0,,"Shorsh, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Prop House Real Estate Company
87913,Spacious 3-Bedroom Apartment with Beautiful Views,124960.0,156,3,2.0,"Qaiwan Mirador, Erbil",For Sale,22490.0,0.18,(Down payment),,0,0,0,0,1,0,off_plan,Dar Erbil Real Estate Company
84848,Elegant 5-Bedroom Home,1050.0,246,5,4.0,"Park View, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Prop House Real Estate Company
87889,"Erbil Commercial Building, 3 Floors",620000.0,200,0,,"Havalan, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Omer Faqe Real Estate
72978,Luxurious Apartment in Erbil,203072.0,267,3,2.0,"Alaska Towers, Erbil",For Sale,26600.0,0.131,(Down payment),,0,0,0,0,1,0,"installment, off_plan, video",Alaska Towers Project
87882,Modern Home in Hiwa City,202500.0,205,4,4.0,"Hiwa City, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Shyaka Alafandy Real Estate Company
84599,Modern Apartment for Sale,43000.0,65,1,1.0,"Atlantic City, Erbil",For Sale,6000.0,0.14,(Down payment),,0,0,0,0,1,0,"verified, first_owner, off_plan",The Atlantic
87909,Apartment in Installment,170250.0,227,4,4.0,"Vana Towers, Erbil",For Sale,41995.0,0.247,(Down + Second payment),,1,0,0,0,1,0,"installment, off_plan",Sirius Real Estate Company
84871,Modern Office Space for Rent,450.0,130,0,,"Shorsh, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Prop House Real Estate Company
87859,Furnished Apartment For Rent,600.0,108,2,2.0,"Wavey Avenue, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,MIRAN Real Estate
87897,Apartment (1+1),400.0,87,1,1.0,"Wavey Avenue, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Adam Real Estate
87898,Luxury House,200000.0,205,5,4.0,"Hiwa City, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Shyaka Alafandy Real Estate Company
87887,Commercial Building (200m²),1020000.0,200,0,,"Naz Naz, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Omer Faqe Real Estate
87895,Spacious 4 Bedroom Apartment,170250.0,227,4,4.0,"Vana Towers, Erbil",For Sale,41995.0,0.247,(Down + Second payment),,1,0,0,0,1,0,"installment, off_plan",Sirius Real Estate Company
87894,Spacious Apartment in Eskan Towers,350.0,138,2,2.0,"Eskan Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Baghy Shaqlawa Real Estate Company - Erbil
87892,Modern Apartment with Stunning Views,49842.0,64,0,1.0,"Qaiwan Mirador, Erbil",For Sale,32300.0,0.648,(Down payment),,0,0,0,0,1,0,off_plan,Dar Erbil Real Estate Company
87891,Spacious Apartment with 3 Bedrooms,650.0,165,3,2.0,"Ara Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Dar Erbil Real Estate Company
87883,Luxurious 3BR Apartment in Erbil,650.0,165,3,3.0,"MRF 4 Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Prop House Real Estate Company
87888,Investment Opportunity in Havalan,99500.0,100,0,,"Havalan, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Omer Faqe Real Estate
87886,Investment Opportunity in Commercial Building,750000.0,200,0,,"Naz Naz, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Omer Faqe Real Estate
87885,Bright 2-Bedroom Apartment for Rent,650.0,143,2,1.0,"Empire Square, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Divine Real Estate Company
88776,Modern Studio Apartment in Rami Towers,58800.0,80,0,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Haji Yassin Real Estate Company
87439,Corner House,155000.0,220,2,4.0,"Shari Mamostayan, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,"ready, video",Mulkdar Real Estate Company
85399,Apartment (188m²),73000.0,188,2,2.0,"Lalav Airport View, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Malu Mulk Real Estate Company
87881,House Opposite Garden,170000.0,225,6,5.0,"Hawlery Nwe, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Haji Aziz Real Estate
87880,Large Commercial Plot on Koya Road,10500000.0,17500,0,,"Koya Road, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,0,video,Mulkdar Real Estate Company
87879,Apartment (2+1),46500.0,110,2,2.0,"Rasan Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,"ready, video",Mulkdar Real Estate Company
87878,Spacious 3-Bedroom Apartment in Empire Royal,750.0,275,3,2.0,"Empire Royal Apartment, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Adam Real Estate
87877,Cozy 2 Bedroom Apartment in Erbil,400.0,95,2,1.0,"Naz Naz, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Baghy Shaqlawa Real Estate Company - Erbil
87874,Cozy 2-Bedroom Apartment,96200.0,120,2,1.0,"Qaiwan Mirador, Erbil",For Sale,17316.0,0.18,(Down payment),,0,0,0,0,1,0,off_plan,Dar Erbil Real Estate Company
87873,Modern Apartment in Bakhtyary Twin Towers,500.0,113,2,1.0,"Bakhtyary Twin Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Dar Erbil Real Estate Company
87872,Modern 2-Bedroom Apartment in Erbil,500.0,116,2,1.0,"Bakhtyary Twin Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Dar Erbil Real Estate Company
87871,Stylish Apartment in Bakhtyary Twin Towers,375.0,81,1,1.0,"Bakhtyary Twin Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Dar Erbil Real Estate Company
87869,Furnished Apartment For Rent,400.0,73,1,1.0,"Life Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Zahrat AlMadain Company
87870,Modern apartment in prime location,550.0,59,0,1.0,"Cavalli Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Million House Real Estate Company
59560,Cozy apartment with 1 bedroom,35000.0,85,1,1.0,"Shari Mamostayan, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,"new_price, ready",Mulkdar Real Estate Company
87868,Modern Apartment in Life Towers,450.0,173,2,2.0,"Life Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Zahrat AlMadain Company
87867,VIP Apartment,1200.0,168,2,2.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,"ready, video",Jamana Real Estate Company
87866,Furnished Apartment For Rent,350.0,70,1,1.0,"Eskan Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Baghy Khoshnawaty Real Estate co.
87876,Cozy 1 Bedroom Apartment in Qaiwan Mirador,57400.0,72,1,1.0,"Qaiwan Mirador, Erbil",For Sale,22969.0,0.4,(Down payment),,0,0,0,0,1,0,off_plan,Dar Erbil Real Estate Company
87815,Modern House,1200.0,320,4,4.0,"Mass Village, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Prop House Real Estate Company
87793,Comfortable Family Home for Sale,142500.0,200,4,4.0,"Diyari City, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Prop House Real Estate Company
83800,"Spacious ,Apartment with 2 Bedrooms",425.0,116,2,2.0,"Wavey Avenue, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,MIRAN Real Estate
87865,Chic Studio Apartment in Rami Towers,450.0,80,0,1.0,"Rami Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Prop House Real Estate Company
87864,Spacious One-Bedroom Home for Sale,101000.0,122,1,1.0,"Siraj Towers, Erbil",For Sale,18000.0,0.178,(Down + Second payment),,1,0,0,0,1,0,"installment, off_plan",Sirius Real Estate Company
87863,Apartment in Installment,101000.0,122,1,1.0,"Siraj Towers, Erbil",For Sale,18000.0,0.178,(Down + Second payment),,1,0,0,0,1,0,"installment, off_plan",Sirius Real Estate Company
87825,Modern House with 5 Bedrooms,239000.0,328,5,4.0,"Olive City, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,"new_price, ready",Haji Yassin Real Estate Company
87837,Commercial Building (200m²),910000.0,200,0,,"Naz Naz, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Omer Faqe Real Estate
87860,Modern Studio Apartment in Rami Towers,450.0,80,0,1.0,"Rami Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Prop House Real Estate Company
87827,"Cozy apartment in Erbil, Wavey Avenue",550.0,77,1,1.0,"Wavey Avenue, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Remal Real Estate Company
87858,Modern 1 Bedroom Apartment in Empire Pearl Towers,650.0,95,1,1.0,"Empire Pearl Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Baghy Khoshnawaty Real Estate co.
75013,Multi-Floor Commercial Building with Apartments,790000.0,326,0,,"40 Meter Street, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,"new_price, ready",Mulkdar Real Estate Company
87855,Furnished House For Sale,92500.0,215,3,1.0,"Korean Village, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Baghy Shaqlawa Real Estate Company - Erbil
87854,Apartment in Cash,118800.0,108,1,1.0,"Cavalli Tower, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Divine Real Estate Company
87836,6-Storey Commercial Building in Hawlery Nwe,1300000.0,350,0,,"Hawlery Nwe, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Omer Faqe Real Estate
87853,Spacious Apartment in Empire Square,136500.0,148,2,2.0,"Empire Square, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Divine Real Estate Company
